period_month,node_id,node_type,is_active,degree_undirected,is_articulation_point,global_bridge_count,global_bridge_share,local_bridge_only_count,local_bridge_only_share
2022-08-01,LNGN0391,terminal,0,0,0,0,0.0,0,0.0
2022-08-01,LNGN0398,terminal,1,1,0,1,1.0,0,0.0
2022-08-01,LNGN0405,terminal,0,0,0,0,0.0,0,0.0
2022-08-01,LNGN0421,terminal,1,1,0,1,1.0,0,0.0
2022-08-01,LNGN0423,terminal,1,1,0,1,1.0,0,0.0
2022-08-01,LNGN0425,terminal,1,1,0,1,1.0,0,0.0
2022-08-01,LNGN0426,terminal,1,2,1,2,1.0,0,0.0
2022-08-01,LNGN0427,terminal,1,1,0,1,1.0,0,0.0
2022-08-01,LNGN0428,terminal,1,1,0,1,1.0,0,0.0
2022-08-01,LNGN0429,terminal,0,0,0,0,0.0,0,0.0
2022-08-01,LNGN0435,terminal,1,2,1,2,1.0,0,0.0
2022-08-01,LNGN0437,terminal,1,1,0,1,1.0,0,0.0
2022-08-01,LNGN0441,terminal,1,2,0,0,0.0,2,1.0
2022-08-01,LNGN0442,terminal,0,0,0,0,0.0,0,0.0
2022-08-01,LNGN0447,terminal,0,0,0,0,0.0,0,0.0
2022-08-01,LNGN0449,terminal,1,1,0,1,1.0,0,0.0
2022-08-01,LNGN0452,terminal,1,5,0,0,0.0,1,0.2
2022-08-01,LNGN0453,terminal,1,1,0,1,1.0,0,0.0
2022-08-01,LNGN0460,terminal,1,2,0,0,0.0,2,1.0
2022-08-01,LNGN0463,terminal,1,1,0,1,1.0,0,0.0
2022-08-01,LNGN0464,terminal,1,3,0,0,0.0,0,0.0
2022-08-01,LNGN0472,terminal,0,0,0,0,0.0,0,0.0
2022-08-01,LNGN0473,terminal,1,1,0,1,1.0,0,0.0
2022-08-01,LNGN0474,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,CP001,chokepoint,1,5,1,1,0.2,1,0.2
2022-09-01,CP002,chokepoint,1,7,1,2,0.2857142857142857,5,0.7142857142857143
2022-09-01,CP004,chokepoint,1,6,1,2,0.3333333333333333,1,0.16666666666666666
2022-09-01,CP005,chokepoint,1,7,1,1,0.14285714285714285,4,0.5714285714285714
2022-09-01,CP006,chokepoint,1,9,1,2,0.2222222222222222,0,0.0
2022-09-01,CP007,chokepoint,1,5,1,1,0.2,2,0.4
2022-09-01,CP008,chokepoint,1,18,1,4,0.2222222222222222,1,0.05555555555555555
2022-09-01,CP009,chokepoint,1,16,1,4,0.25,0,0.0
2022-09-01,CP010,chokepoint,1,8,1,3,0.375,0,0.0
2022-09-01,CP011,chokepoint,1,17,1,6,0.35294117647058826,6,0.35294117647058826
2022-09-01,CP012,chokepoint,1,10,1,3,0.3,2,0.2
2022-09-01,CP013,chokepoint,1,2,0,0,0.0,2,1.0
2022-09-01,CP014,chokepoint,1,6,0,0,0.0,6,1.0
2022-09-01,CP015,chokepoint,1,5,1,1,0.2,4,0.8
2022-09-01,CP016,chokepoint,1,10,1,4,0.4,6,0.6
2022-09-01,CP017,chokepoint,1,4,1,2,0.5,0,0.0
2022-09-01,CP018,chokepoint,1,2,0,0,0.0,2,1.0
2022-09-01,CP019,chokepoint,1,2,0,0,0.0,2,1.0
2022-09-01,CP020,chokepoint,1,2,0,0,0.0,2,1.0
2022-09-01,CP021,chokepoint,0,0,0,0,0.0,0,0.0
2022-09-01,CP022,chokepoint,1,4,0,0,0.0,4,1.0
2022-09-01,CP023,chokepoint,0,0,0,0,0.0,0,0.0
2022-09-01,CP024,chokepoint,0,0,0,0,0.0,0,0.0
2022-09-01,CP027,chokepoint,1,7,1,1,0.14285714285714285,6,0.8571428571428571
2022-09-01,LNGN0004,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0006,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0008,terminal,1,2,0,0,0.0,0,0.0
2022-09-01,LNGN0013,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0017,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0025,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0026,terminal,1,4,1,2,0.5,0,0.0
2022-09-01,LNGN0027,terminal,1,3,0,0,0.0,1,0.3333333333333333
2022-09-01,LNGN0031,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0035,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0037,terminal,1,3,0,0,0.0,1,0.3333333333333333
2022-09-01,LNGN0039,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0040,terminal,1,2,0,0,0.0,0,0.0
2022-09-01,LNGN0044,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0045,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0050,terminal,1,4,0,0,0.0,1,0.25
2022-09-01,LNGN0052,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0055,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0056,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0059,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0069,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0070,terminal,1,6,0,0,0.0,2,0.3333333333333333
2022-09-01,LNGN0074,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0075,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0076,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0079,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0081,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0083,terminal,1,3,0,0,0.0,0,0.0
2022-09-01,LNGN0085,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0087,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0097,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0098,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0100,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0101,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0102,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0103,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0108,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0109,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0112,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0115,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0121,terminal,1,3,1,1,0.3333333333333333,0,0.0
2022-09-01,LNGN0122,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0124,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0130,terminal,1,2,0,0,0.0,0,0.0
2022-09-01,LNGN0132,terminal,1,3,0,0,0.0,0,0.0
2022-09-01,LNGN0136,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0138,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0142,terminal,1,2,0,0,0.0,2,1.0
2022-09-01,LNGN0143,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0144,terminal,1,2,0,0,0.0,0,0.0
2022-09-01,LNGN0148,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0150,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0156,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0163,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0164,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0165,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0166,terminal,1,5,0,0,0.0,0,0.0
2022-09-01,LNGN0168,terminal,1,2,0,0,0.0,0,0.0
2022-09-01,LNGN0170,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0173,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0174,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0175,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0176,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0178,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0180,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0181,terminal,1,3,0,0,0.0,1,0.3333333333333333
2022-09-01,LNGN0182,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0186,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0190,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0191,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0195,terminal,1,3,0,0,0.0,3,1.0
2022-09-01,LNGN0199,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0206,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0207,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0208,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0210,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0212,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0219,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0222,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0230,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0232,terminal,1,3,0,0,0.0,0,0.0
2022-09-01,LNGN0237,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0238,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0241,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0243,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0244,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0248,terminal,1,2,0,0,0.0,2,1.0
2022-09-01,LNGN0250,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0251,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0253,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0258,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0261,terminal,1,4,0,0,0.0,4,1.0
2022-09-01,LNGN0262,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0268,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0270,terminal,1,2,0,0,0.0,2,1.0
2022-09-01,LNGN0272,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0274,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0278,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0285,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0287,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0288,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0290,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0291,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0293,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0294,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0297,terminal,1,2,0,0,0.0,2,1.0
2022-09-01,LNGN0299,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0307,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0308,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0309,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0312,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0314,terminal,1,2,0,0,0.0,0,0.0
2022-09-01,LNGN0319,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0322,terminal,1,2,0,0,0.0,2,1.0
2022-09-01,LNGN0324,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0328,terminal,1,2,0,0,0.0,0,0.0
2022-09-01,LNGN0331,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0334,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0344,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0345,terminal,1,6,1,1,0.16666666666666666,2,0.3333333333333333
2022-09-01,LNGN0347,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0348,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0351,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0354,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0359,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0361,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0362,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0363,terminal,1,2,0,0,0.0,2,1.0
2022-09-01,LNGN0364,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0372,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0374,terminal,1,2,0,0,0.0,2,1.0
2022-09-01,LNGN0378,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0381,terminal,1,3,0,0,0.0,3,1.0
2022-09-01,LNGN0382,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0385,terminal,1,2,0,0,0.0,0,0.0
2022-09-01,LNGN0391,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0398,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0405,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0421,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0423,terminal,1,3,0,0,0.0,3,1.0
2022-09-01,LNGN0425,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0426,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0427,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0428,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0429,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0435,terminal,1,3,1,3,1.0,0,0.0
2022-09-01,LNGN0437,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0441,terminal,1,2,0,0,0.0,2,1.0
2022-09-01,LNGN0442,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0447,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0449,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0452,terminal,1,5,0,0,0.0,1,0.2
2022-09-01,LNGN0453,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0460,terminal,0,0,0,0,0.0,0,0.0
2022-09-01,LNGN0463,terminal,1,2,0,0,0.0,2,1.0
2022-09-01,LNGN0464,terminal,1,3,0,0,0.0,0,0.0
2022-09-01,LNGN0472,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0473,terminal,1,1,0,1,1.0,0,0.0
2022-09-01,LNGN0474,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,CP001,chokepoint,1,8,1,3,0.375,2,0.25
2022-10-01,CP002,chokepoint,1,6,0,0,0.0,4,0.6666666666666666
2022-10-01,CP004,chokepoint,1,6,1,2,0.3333333333333333,2,0.3333333333333333
2022-10-01,CP005,chokepoint,1,6,0,0,0.0,4,0.6666666666666666
2022-10-01,CP006,chokepoint,1,8,1,1,0.125,0,0.0
2022-10-01,CP007,chokepoint,1,4,1,1,0.25,3,0.75
2022-10-01,CP008,chokepoint,1,16,1,3,0.1875,2,0.125
2022-10-01,CP009,chokepoint,1,13,1,3,0.23076923076923078,0,0.0
2022-10-01,CP010,chokepoint,1,7,1,4,0.5714285714285714,0,0.0
2022-10-01,CP011,chokepoint,1,17,1,9,0.5294117647058824,2,0.11764705882352941
2022-10-01,CP012,chokepoint,1,9,1,2,0.2222222222222222,0,0.0
2022-10-01,CP013,chokepoint,1,5,0,0,0.0,0,0.0
2022-10-01,CP014,chokepoint,1,5,1,2,0.4,3,0.6
2022-10-01,CP015,chokepoint,1,4,0,0,0.0,4,1.0
2022-10-01,CP016,chokepoint,1,9,1,3,0.3333333333333333,6,0.6666666666666666
2022-10-01,CP017,chokepoint,1,4,1,2,0.5,0,0.0
2022-10-01,CP018,chokepoint,1,2,0,0,0.0,2,1.0
2022-10-01,CP019,chokepoint,1,5,1,1,0.2,4,0.8
2022-10-01,CP020,chokepoint,1,2,0,0,0.0,2,1.0
2022-10-01,CP021,chokepoint,1,2,1,2,1.0,0,0.0
2022-10-01,CP022,chokepoint,1,4,0,0,0.0,4,1.0
2022-10-01,CP023,chokepoint,0,0,0,0,0.0,0,0.0
2022-10-01,CP024,chokepoint,0,0,0,0,0.0,0,0.0
2022-10-01,CP027,chokepoint,1,5,0,0,0.0,3,0.6
2022-10-01,LNGN0004,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0006,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0008,terminal,1,3,0,0,0.0,0,0.0
2022-10-01,LNGN0013,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0017,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0025,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0026,terminal,1,3,0,0,0.0,0,0.0
2022-10-01,LNGN0027,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0031,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0035,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0037,terminal,1,2,0,0,0.0,0,0.0
2022-10-01,LNGN0039,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0040,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0044,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0045,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0050,terminal,1,5,1,1,0.2,1,0.2
2022-10-01,LNGN0052,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0055,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0056,terminal,1,2,0,0,0.0,2,1.0
2022-10-01,LNGN0059,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0069,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0070,terminal,1,6,0,0,0.0,2,0.3333333333333333
2022-10-01,LNGN0074,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0075,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0076,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0079,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0081,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0083,terminal,1,2,0,0,0.0,2,1.0
2022-10-01,LNGN0085,terminal,1,2,0,0,0.0,0,0.0
2022-10-01,LNGN0087,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0097,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0098,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0100,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0101,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0102,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0103,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0108,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0109,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0112,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0115,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0121,terminal,1,3,1,1,0.3333333333333333,0,0.0
2022-10-01,LNGN0122,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0124,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0130,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0132,terminal,1,3,0,0,0.0,1,0.3333333333333333
2022-10-01,LNGN0136,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0138,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0142,terminal,1,5,0,0,0.0,3,0.6
2022-10-01,LNGN0143,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0144,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0148,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0150,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0156,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0163,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0164,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0165,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0166,terminal,1,3,0,0,0.0,3,1.0
2022-10-01,LNGN0168,terminal,1,2,0,0,0.0,0,0.0
2022-10-01,LNGN0170,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0173,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0174,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0175,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0176,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0178,terminal,1,2,0,0,0.0,2,1.0
2022-10-01,LNGN0180,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0181,terminal,1,2,0,0,0.0,0,0.0
2022-10-01,LNGN0182,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0186,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0190,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0191,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0195,terminal,1,3,0,0,0.0,3,1.0
2022-10-01,LNGN0199,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0206,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0207,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0208,terminal,1,3,0,0,0.0,3,1.0
2022-10-01,LNGN0210,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0212,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0219,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0222,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0230,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0232,terminal,1,2,0,0,0.0,0,0.0
2022-10-01,LNGN0237,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0238,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0241,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0243,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0244,terminal,1,2,0,0,0.0,0,0.0
2022-10-01,LNGN0248,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0250,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0251,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0253,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0258,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0261,terminal,1,4,0,0,0.0,2,0.5
2022-10-01,LNGN0262,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0268,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0270,terminal,1,2,0,0,0.0,2,1.0
2022-10-01,LNGN0272,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0274,terminal,1,2,0,0,0.0,2,1.0
2022-10-01,LNGN0278,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0285,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0287,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0288,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0290,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0291,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0293,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0294,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0297,terminal,1,3,0,0,0.0,3,1.0
2022-10-01,LNGN0299,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0307,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0308,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0309,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0312,terminal,1,2,1,2,1.0,0,0.0
2022-10-01,LNGN0314,terminal,1,3,0,0,0.0,1,0.3333333333333333
2022-10-01,LNGN0319,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0322,terminal,1,2,0,0,0.0,2,1.0
2022-10-01,LNGN0324,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0328,terminal,1,3,1,1,0.3333333333333333,0,0.0
2022-10-01,LNGN0331,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0334,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0344,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0345,terminal,1,7,0,0,0.0,2,0.2857142857142857
2022-10-01,LNGN0347,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0348,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0351,terminal,1,2,0,0,0.0,0,0.0
2022-10-01,LNGN0354,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0359,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0361,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0362,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0363,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0364,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0372,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0374,terminal,1,2,0,0,0.0,2,1.0
2022-10-01,LNGN0378,terminal,1,2,1,2,1.0,0,0.0
2022-10-01,LNGN0381,terminal,1,4,0,0,0.0,2,0.5
2022-10-01,LNGN0382,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0385,terminal,1,4,0,0,0.0,0,0.0
2022-10-01,LNGN0391,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0398,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0405,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0421,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0423,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0425,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0426,terminal,1,2,0,0,0.0,0,0.0
2022-10-01,LNGN0427,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0428,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0429,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0435,terminal,1,2,1,2,1.0,0,0.0
2022-10-01,LNGN0437,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0441,terminal,1,2,0,0,0.0,2,1.0
2022-10-01,LNGN0442,terminal,0,0,0,0,0.0,0,0.0
2022-10-01,LNGN0447,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0449,terminal,1,1,0,1,1.0,0,0.0
2022-10-01,LNGN0452,terminal,1,5,0,0,0.0,1,0.2
